x,y,species min
956.0,956.0,5.6492063E-6
957.0,957.0,0.3590302
958.0,958.0,0.0016810743
959.0,959.0,0.40848908
960.0,960.0,0.3925136
961.0,961.0,0.14625208
962.0,962.0,0.16333741
963.0,963.0,0.09382474
964.0,964.0,1.1942291E-7
965.0,965.0,0.15394168
966.0,966.0,0.18869154
967.0,967.0,0.00929587
968.0,968.0,0.31259924
969.0,969.0,0.001621476
970.0,970.0,0.5650504
971.0,971.0,0.55026966
972.0,972.0,1.3530721E-4
973.0,973.0,0.23658642
974.0,974.0,0.054951508
975.0,975.0,4.4117827E-4
976.0,976.0,0.0758561
977.0,977.0,0.3411049
978.0,978.0,0.0010064984
979.0,979.0,0.45394424
980.0,980.0,0.2254431
981.0,981.0,0.0029877657
982.0,982.0,0.0059063593
983.0,983.0,0.17101851
984.0,984.0,0.016626757
985.0,985.0,0.12917283
986.0,986.0,0.43011856
987.0,987.0,0.5310895
988.0,988.0,0.045634594
989.0,989.0,0.2906889
990.0,990.0,0.5032281
991.0,991.0,0.07133044
992.0,992.0,0.24610974
993.0,993.0,0.19805075
994.0,994.0,0.23631737
995.0,995.0,3.2506463E-7
996.0,996.0,0.011500112
997.0,997.0,0.08119402
998.0,998.0,2.7063474E-4
999.0,999.0,7.512747E-8
1000.0,1000.0,2.2102033E-5
1001.0,1001.0,0.42104062
1002.0,1002.0,0.11809265
1003.0,1003.0,0.07369733
1004.0,1004.0,0.0032285808
1005.0,1005.0,0.059022043
1006.0,1006.0,0.111752816
1007.0,1007.0,4.7552803E-6
1008.0,1008.0,1.3107102E-4
1009.0,1009.0,0.004197259
1010.0,1010.0,0.4731559
1011.0,1011.0,0.612458
1012.0,1012.0,0.6479853
1013.0,1013.0,0.22890101
1014.0,1014.0,0.61064863
1015.0,1015.0,0.32143596
1016.0,1016.0,0.111640476
1017.0,1017.0,0.23239657
1018.0,1018.0,1.9683648E-8
1019.0,1019.0,0.005793565
1020.0,1020.0,0.005061479
1021.0,1021.0,0.19265676
1022.0,1022.0,0.35897753
1023.0,1023.0,0.024749227
1024.0,1024.0,1.330219E-6
1025.0,1025.0,0.014977613
1026.0,1026.0,0.17629436
1027.0,1027.0,0.0014326037
1028.0,1028.0,0.034020603
1029.0,1029.0,0.0071129217
1030.0,1030.0,0.42519343
1031.0,1031.0,0.6082903
1032.0,1032.0,0.13919303
1033.0,1033.0,3.2334618E-4
1034.0,1034.0,0.3815068
1035.0,1035.0,0.003968363
1036.0,1036.0,0.025994217
1037.0,1037.0,3.7004508E-10
1038.0,1038.0,0.17985618
1039.0,1039.0,3.3132462E-6
1040.0,1040.0,8.067967E-5
1041.0,1041.0,0.6278159
1042.0,1042.0,0.44455266
1043.0,1043.0,0.43380767
1044.0,1044.0,0.07712722
1045.0,1045.0,1.8798391E-6
1046.0,1046.0,0.08826229
1047.0,1047.0,0.013172146
1048.0,1048.0,7.317502E-5
1049.0,1049.0,0.38664484
1050.0,1050.0,0.001771193
1051.0,1051.0,0.0013749436
1052.0,1052.0,0.33667293
1053.0,1053.0,4.7070708E-4
1054.0,1054.0,0.4484297
1055.0,1055.0,0.0855492
1056.0,1056.0,2.117119E-4
1057.0,1057.0,0.0010486841
1058.0,1058.0,0.0136656575
1059.0,1059.0,0.0034879283
1060.0,1060.0,8.066892E-4
1061.0,1061.0,0.011108414
1062.0,1062.0,0.577113
1063.0,1063.0,8.7057566E-7
1064.0,1064.0,0.22193325
1065.0,1065.0,0.62231016
1066.0,1066.0,0.0016312057
1067.0,1067.0,0.23407465
1068.0,1068.0,0.53972614
1069.0,1069.0,0.026986556
1070.0,1070.0,0.0010854335
1071.0,1071.0,0.039079472
1072.0,1072.0,0.6179523
1073.0,1073.0,0.15816161
1074.0,1074.0,0.10314256
1075.0,1075.0,0.47463977
1076.0,1076.0,0.52794296
1077.0,1077.0,0.0011439525
1078.0,1078.0,0.04514543
1079.0,1079.0,0.026216935
1080.0,1080.0,0.04171616
1081.0,1081.0,0.4771468
1082.0,1082.0,0.58868843
1083.0,1083.0,0.5513563
1084.0,1084.0,0.26723623
1085.0,1085.0,0.009966654
1086.0,1086.0,0.5699586
1087.0,1087.0,0.0848432
1088.0,1088.0,0.037789408
1089.0,1089.0,0.002206207
1090.0,1090.0,0.53339946
1091.0,1091.0,0.418932
1092.0,1092.0,0.3823891
1093.0,1093.0,0.66297954
1094.0,1094.0,0.0013468557
1095.0,1095.0,0.4577169
1096.0,1096.0,9.246617E-5
1097.0,1097.0,6.4048703E-7
1098.0,1098.0,0.22791015
1099.0,1099.0,0.47832444
1100.0,1100.0,0.32757643
1101.0,1101.0,0.021268193
1102.0,1102.0,0.6402257
1103.0,1103.0,0.36027133
1104.0,1104.0,0.008584334
1105.0,1105.0,0.051505156
1106.0,1106.0,0.03060886
1107.0,1107.0,0.017763438
1108.0,1108.0,0.114809826
1109.0,1109.0,0.5980985
1110.0,1110.0,0.01094086
1111.0,1111.0,0.045588646
1112.0,1112.0,0.0057676006
1113.0,1113.0,2.3438958E-4
1114.0,1114.0,0.18194588
1115.0,1115.0,0.45642316
1116.0,1116.0,0.025480198
1117.0,1117.0,4.3426457E-4
1118.0,1118.0,0.18208568
1119.0,1119.0,9.1724814E-4
1120.0,1120.0,0.5405083
1121.0,1121.0,3.1204487E-5
1122.0,1122.0,0.062299166
1123.0,1123.0,0.21045585
1124.0,1124.0,0.037887696
1125.0,1125.0,0.035433248
1126.0,1126.0,0.28163695
1127.0,1127.0,0.3344285
1128.0,1128.0,0.1964926
1129.0,1129.0,0.004879497
1130.0,1130.0,0.02071803
1131.0,1131.0,0.11280575
1132.0,1132.0,0.047435626
1133.0,1133.0,2.3358588E-7
1134.0,1134.0,9.476166E-4
1135.0,1135.0,0.019236706
1136.0,1136.0,0.48958215
1137.0,1137.0,0.00583448
1138.0,1138.0,0.005300582
1139.0,1139.0,0.034726653
1140.0,1140.0,0.04459385
1141.0,1141.0,0.257273
1142.0,1142.0,0.02126531
1143.0,1143.0,0.024911731
1144.0,1144.0,0.29987076
1145.0,1145.0,0.6412238
1146.0,1146.0,0.5514566
1147.0,1147.0,0.54521793
1148.0,1148.0,0.0033280132
1149.0,1149.0,3.0482243E-4
1150.0,1150.0,0.0011770261
1151.0,1151.0,0.5051828
1152.0,1152.0,0.0029641392
1153.0,1153.0,0.601665
1154.0,1154.0,0.17970574
1155.0,1155.0,0.028311847
1156.0,1156.0,6.612783E-4
1157.0,1157.0,1.02471E-4
1158.0,1158.0,0.2551067
1159.0,1159.0,0.0029041693
1160.0,1160.0,2.1344698E-4
1161.0,1161.0,0.0017672905
1162.0,1162.0,0.05913932
1163.0,1163.0,0.0061859484
1164.0,1164.0,0.08721508
1165.0,1165.0,0.47475183
1166.0,1166.0,0.134097
1167.0,1167.0,2.9851486E-5
1168.0,1168.0,1.9467526E-4
1169.0,1169.0,0.19478619
1170.0,1170.0,0.10698257
1171.0,1171.0,1.5153576E-8
1172.0,1172.0,0.5500056
1173.0,1173.0,0.4291759
1174.0,1174.0,0.15996124
1175.0,1175.0,0.0073832874
1176.0,1176.0,0.58311206
1177.0,1177.0,0.37190127
1178.0,1178.0,0.49832526
1179.0,1179.0,0.09632306
1180.0,1180.0,0.045179125
1181.0,1181.0,2.8335841E-4
1182.0,1182.0,2.7838593E-7
1183.0,1183.0,0.11005906
1184.0,1184.0,0.40242794
1185.0,1185.0,0.306689
1186.0,1186.0,0.2264671
1187.0,1187.0,4.8369923E-4
1188.0,1188.0,0.5223704
1189.0,1189.0,2.2532415E-4
1190.0,1190.0,2.3238359E-5
1191.0,1191.0,0.5400014
1192.0,1192.0,0.08063799
1193.0,1193.0,0.38402188
1194.0,1194.0,0.0018086309
1195.0,1195.0,0.075630024
1196.0,1196.0,0.09642313
1197.0,1197.0,0.33127615
1198.0,1198.0,1.824919E-5
1199.0,1199.0,0.017745169
1200.0,1200.0,8.7546255E-4
1201.0,1201.0,0.014801266
1202.0,1202.0,9.4777124E-7
1203.0,1203.0,0.053627953
1204.0,1204.0,0.03188422
1205.0,1205.0,0.21148002
1206.0,1206.0,2.5290012E-4
1207.0,1207.0,0.002679709
1208.0,1208.0,7.343793E-8
1209.0,1209.0,0.06538745
1210.0,1210.0,5.971395E-7
1211.0,1211.0,0.23562853
1212.0,1212.0,9.2083716E-4
1213.0,1213.0,1.319414E-6
1214.0,1214.0,0.0029199012
1215.0,1215.0,0.1725058
1216.0,1216.0,0.46323106
1217.0,1217.0,0.28885671
1218.0,1218.0,0.10891159
1219.0,1219.0,0.055201422
1220.0,1220.0,0.0063016796
1221.0,1221.0,0.33262163
1222.0,1222.0,0.21376228
1223.0,1223.0,9.227043E-4
1224.0,1224.0,0.55613905
1225.0,1225.0,8.508425E-9
1226.0,1226.0,8.83844E-4
1227.0,1227.0,0.62771326
1228.0,1228.0,0.01450873
1229.0,1229.0,0.6789042
1230.0,1230.0,0.08057028
1231.0,1231.0,0.02521647
1232.0,1232.0,0.011412027
1233.0,1233.0,0.042467076
1234.0,1234.0,0.51548624
1235.0,1235.0,0.07277036
1236.0,1236.0,0.045965876
1237.0,1237.0,0.17957518
1238.0,1238.0,0.06646276
1239.0,1239.0,0.1373268
1240.0,1240.0,4.2135478E-4
1241.0,1241.0,0.528444
1242.0,1242.0,0.46545264
1243.0,1243.0,0.15284254
1244.0,1244.0,0.099463105
1245.0,1245.0,0.13381234
1246.0,1246.0,0.2633831
1247.0,1247.0,0.0034751766
1248.0,1248.0,7.492879E-4
1249.0,1249.0,0.49244964
1250.0,1250.0,0.04256555
1251.0,1251.0,0.47704792
1252.0,1252.0,0.5470679
1253.0,1253.0,2.105195E-7
1254.0,1254.0,0.35803214
1255.0,1255.0,4.9526646E-4
1256.0,1256.0,0.0935449
1257.0,1257.0,0.48491383
1258.0,1258.0,0.038335517
1259.0,1259.0,1.8916482E-5
1260.0,1260.0,0.3385366
1261.0,1261.0,0.02955111
1262.0,1262.0,0.0038616618
1263.0,1263.0,0.44246092
1264.0,1264.0,0.007874082
1265.0,1265.0,0.009382891
1266.0,1266.0,0.0016780788
1267.0,1267.0,0.01853392
1268.0,1268.0,0.19307126
1269.0,1269.0,0.011880185
1270.0,1270.0,0.03144462
1271.0,1271.0,0.0038847518
1272.0,1272.0,0.018607233
1273.0,1273.0,0.26598263
1274.0,1274.0,1.1199751E-5
1275.0,1275.0,0.13758655
1276.0,1276.0,0.011959581
1277.0,1277.0,0.053322036
1278.0,1278.0,0.17731601
1279.0,1279.0,0.5253795
1280.0,1280.0,0.61731726
1281.0,1281.0,0.0022634221
1282.0,1282.0,0.01858874
1283.0,1283.0,0.47695813
1284.0,1284.0,0.3673486
1285.0,1285.0,0.013053306
1286.0,1286.0,0.021209331
1287.0,1287.0,0.0020421369
1288.0,1288.0,1.20749304E-4
1289.0,1289.0,0.20955022
1290.0,1290.0,0.0014282832
1291.0,1291.0,0.21158211
1292.0,1292.0,0.0014325931
1293.0,1293.0,0.0013228743
1294.0,1294.0,0.039827053
1295.0,1295.0,0.3206873
1296.0,1296.0,0.344081
1297.0,1297.0,2.2489269E-7
1298.0,1298.0,0.1906356
1299.0,1299.0,0.54699993
1300.0,1300.0,0.42833665
1301.0,1301.0,0.006582848
1302.0,1302.0,7.6042686E-4
1303.0,1303.0,0.008464416
1304.0,1304.0,0.0013244092
1305.0,1305.0,0.62934923
1306.0,1306.0,0.0016463115
1307.0,1307.0,0.47156835
1308.0,1308.0,0.008853268
1309.0,1309.0,2.0116213E-4
1310.0,1310.0,0.219864
1311.0,1311.0,0.39675105
1312.0,1312.0,0.37434536
1313.0,1313.0,2.933509E-6
1314.0,1314.0,0.004948782
1315.0,1315.0,0.0050480273
1316.0,1316.0,0.0016675071
1317.0,1317.0,9.310681E-4
1318.0,1318.0,0.0064432872
1319.0,1319.0,0.099594496
1320.0,1320.0,0.007288252
1321.0,1321.0,1.2574261E-5
1322.0,1322.0,0.21165685
1323.0,1323.0,0.10067742
1324.0,1324.0,0.0057869903
1325.0,1325.0,0.12602794
1326.0,1326.0,0.58471394
1327.0,1327.0,0.3144842
1328.0,1328.0,0.30538774
1329.0,1329.0,8.347393E-5
1330.0,1330.0,0.008008603
1331.0,1331.0,0.5945645
1332.0,1332.0,0.0040758615
1333.0,1333.0,0.010144165
1334.0,1334.0,0.029713303
1335.0,1335.0,0.03416708
1336.0,1336.0,0.0016946727
1337.0,1337.0,9.647522E-8
1338.0,1338.0,0.4615491
1339.0,1339.0,0.4999212
1340.0,1340.0,0.004662961
1341.0,1341.0,2.4706856E-4
1342.0,1342.0,5.304615E-4
1343.0,1343.0,1.1599766E-4
1344.0,1344.0,1.0954872E-8
1345.0,1345.0,0.051683865
1346.0,1346.0,0.006438936
1347.0,1347.0,0.45115152
1348.0,1348.0,0.011113084
1349.0,1349.0,1.216558E-6
1350.0,1350.0,0.21202198
1351.0,1351.0,0.4403771
1352.0,1352.0,0.25702223
1353.0,1353.0,0.0014034363
1354.0,1354.0,0.64353997
1355.0,1355.0,0.21783137
1356.0,1356.0,9.171071E-6
1357.0,1357.0,0.42964017
1358.0,1358.0,0.020188777
1359.0,1359.0,8.1408824E-11
1360.0,1360.0,0.0043206853
1361.0,1361.0,0.19766079
1362.0,1362.0,9.434811E-4
1363.0,1363.0,0.27868798
1364.0,1364.0,0.025085755
1365.0,1365.0,0.32410362
1366.0,1366.0,1.9501006E-4
1367.0,1367.0,0.02497973
1368.0,1368.0,0.06570811
1369.0,1369.0,0.040551394
1370.0,1370.0,0.017409498
1371.0,1371.0,0.392703
1372.0,1372.0,0.008801375
1373.0,1373.0,0.4658602
1374.0,1374.0,0.36064807
1375.0,1375.0,0.4309853
1376.0,1376.0,3.964025E-4
1377.0,1377.0,0.38546103
1378.0,1378.0,0.0031966055
1379.0,1379.0,0.25855133
1380.0,1380.0,0.0011809763
1381.0,1381.0,0.0044956086
1382.0,1382.0,0.5951538
1383.0,1383.0,0.56245685
1384.0,1384.0,0.5011314
1385.0,1385.0,0.5484902
1386.0,1386.0,3.7452916E-4
1387.0,1387.0,0.33152896
1388.0,1388.0,0.014160042
1389.0,1389.0,0.012835614
1390.0,1390.0,0.10599018
1391.0,1391.0,0.06890293
1392.0,1392.0,8.1262906E-4
1393.0,1393.0,1.2484674E-7
1394.0,1394.0,0.0034598927
1395.0,1395.0,4.6419213E-8
1396.0,1396.0,0.015499506
1397.0,1397.0,0.13088149
1398.0,1398.0,6.74022E-7
1399.0,1399.0,0.08120857
1400.0,1400.0,1.2781529E-4
1401.0,1401.0,0.24148937
1402.0,1402.0,0.22308592
1403.0,1403.0,0.004813264
1404.0,1404.0,0.20158885
1405.0,1405.0,0.0012915973
1406.0,1406.0,4.5303025E-4
1407.0,1407.0,0.016452536
1408.0,1408.0,0.15413049
1409.0,1409.0,0.5103935
1410.0,1410.0,0.38834527
1411.0,1411.0,0.0013638899
1412.0,1412.0,0.027783701
1413.0,1413.0,0.5090514
1414.0,1414.0,0.009495035
1415.0,1415.0,0.094095446
1416.0,1416.0,0.52428585
1417.0,1417.0,0.023516612
1418.0,1418.0,0.12406174
1419.0,1419.0,0.26730728
1420.0,1420.0,0.0042379885
1421.0,1421.0,0.15539464
1422.0,1422.0,0.51654667
1423.0,1423.0,1.7114326E-4
1424.0,1424.0,0.072072126
1425.0,1425.0,0.008920338
1426.0,1426.0,0.5753865
1427.0,1427.0,6.121319E-4
1428.0,1428.0,0.0021575317
1429.0,1429.0,6.554246E-5
1430.0,1430.0,0.048067693
1431.0,1431.0,0.020223724
1432.0,1432.0,0.05750526
1433.0,1433.0,0.36497277
1434.0,1434.0,0.4032689
1435.0,1435.0,0.46564943
1436.0,1436.0,0.2845336
1437.0,1437.0,0.052069783
1438.0,1438.0,0.4195602
1439.0,1439.0,0.43719432
1440.0,1440.0,0.0011810347
1441.0,1441.0,0.11171296
1442.0,1442.0,0.033736564
1443.0,1443.0,0.44859943
1444.0,1444.0,9.8811266E-5
1445.0,1445.0,7.034238E-5
1446.0,1446.0,0.02325885
1447.0,1447.0,0.027642336
1448.0,1448.0,0.30145925
1449.0,1449.0,2.0405024E-4
1450.0,1450.0,0.46005026
1451.0,1451.0,0.2462228
1452.0,1452.0,0.005709073
1453.0,1453.0,0.25590727
1454.0,1454.0,0.22886734
1455.0,1455.0,0.017001884
1456.0,1456.0,0.008584652
1457.0,1457.0,0.008605966
1458.0,1458.0,0.45907253
1459.0,1459.0,1.7514624E-4
1460.0,1460.0,0.09870808
1461.0,1461.0,0.28622302
1462.0,1462.0,0.32889947
1463.0,1463.0,0.03326891
1464.0,1464.0,0.054491602
1465.0,1465.0,0.13778602
1466.0,1466.0,0.103780925
1467.0,1467.0,0.1729404
1468.0,1468.0,2.2449181E-4
1469.0,1469.0,0.62761796
1470.0,1470.0,0.25212744
1471.0,1471.0,0.5545656
1472.0,1472.0,4.1784442E-4
1473.0,1473.0,5.0990644E-4
1474.0,1474.0,0.23715684
1475.0,1475.0,0.5384714
1476.0,1476.0,0.19204642
1477.0,1477.0,0.36330545
1478.0,1478.0,0.03649981
1479.0,1479.0,0.0031127909
1480.0,1480.0,8.0543044E-11
1481.0,1481.0,6.469016E-5
1482.0,1482.0,0.020583782
1483.0,1483.0,0.0035389378
1484.0,1484.0,1.7990811E-4
1485.0,1485.0,0.0026836395
1486.0,1486.0,0.6328494
1487.0,1487.0,0.010460122
1488.0,1488.0,0.32394367
1489.0,1489.0,0.45106006
1490.0,1490.0,0.55761313
1491.0,1491.0,0.001189582
1492.0,1492.0,0.043992177
1493.0,1493.0,0.1214763
1494.0,1494.0,0.491829
1495.0,1495.0,0.21260947
1496.0,1496.0,0.051505294
1497.0,1497.0,0.01729519
1498.0,1498.0,0.001513355
1499.0,1499.0,0.42141685
1500.0,1500.0,0.02801011
1501.0,1501.0,0.05581561
1502.0,1502.0,3.160007E-7
1503.0,1503.0,0.66855824
1504.0,1504.0,0.47679558
1505.0,1505.0,0.33074167
1506.0,1506.0,6.496786E-7
1507.0,1507.0,0.59579194
1508.0,1508.0,1.0158765E-4
1509.0,1509.0,0.678861
1510.0,1510.0,0.4680667
1511.0,1511.0,0.42085442
1512.0,1512.0,0.41410393
1513.0,1513.0,0.63846344
1514.0,1514.0,0.48434198
1515.0,1515.0,0.32814148
1516.0,1516.0,0.0058428454
1517.0,1517.0,0.018221738
1518.0,1518.0,0.5105057
1519.0,1519.0,1.4569184E-4
1520.0,1520.0,0.16598505
1521.0,1521.0,0.07901613
1522.0,1522.0,0.3925101
1523.0,1523.0,0.5140667
1524.0,1524.0,0.30923295
1525.0,1525.0,2.7505847E-11
1526.0,1526.0,0.18750525
1527.0,1527.0,0.26033294
1528.0,1528.0,0.18575561
1529.0,1529.0,0.0016201994
1530.0,1530.0,2.937139E-6
1531.0,1531.0,0.0068557197
1532.0,1532.0,0.015606038
1533.0,1533.0,0.09980432
1534.0,1534.0,0.3295112
1535.0,1535.0,0.5407871
1536.0,1536.0,0.008023071
1537.0,1537.0,0.05978612
1538.0,1538.0,0.31404036
1539.0,1539.0,0.018646432
1540.0,1540.0,0.40996915
1541.0,1541.0,0.0010078576
1542.0,1542.0,0.3809347
1543.0,1543.0,8.8663786E-5
1544.0,1544.0,0.5784168
1545.0,1545.0,0.17206512
1546.0,1546.0,7.781441E-4
1547.0,1547.0,6.875289E-6
1548.0,1548.0,0.43815956
1549.0,1549.0,0.0037570493
1550.0,1550.0,0.053823728
1551.0,1551.0,0.43252903
1552.0,1552.0,0.017948262
1553.0,1553.0,0.0078123463
1554.0,1554.0,3.9216608E-4
1555.0,1555.0,0.04511639
1556.0,1556.0,2.0911368E-4
1557.0,1557.0,1.7887751E-6
1558.0,1558.0,3.125425E-4
1559.0,1559.0,0.4492641
1560.0,1560.0,0.5313205
1561.0,1561.0,0.45466256
1562.0,1562.0,0.6418332
1563.0,1563.0,3.5212468E-4
1564.0,1564.0,0.5739028
1565.0,1565.0,0.0039322325
1566.0,1566.0,0.23215745
1567.0,1567.0,3.1840656E-4
1568.0,1568.0,0.4562763
1569.0,1569.0,0.3308532
1570.0,1570.0,8.515631E-4
1571.0,1571.0,0.38188004
1572.0,1572.0,7.3920377E-4
1573.0,1573.0,0.5435427
1574.0,1574.0,0.0150447665
1575.0,1575.0,0.0018960517
1576.0,1576.0,0.0030207892
1577.0,1577.0,0.05068792
1578.0,1578.0,0.564727
1579.0,1579.0,0.020713452
1580.0,1580.0,0.30264413
1581.0,1581.0,0.348647
1582.0,1582.0,0.016537394
1583.0,1583.0,0.26807317
1584.0,1584.0,0.66797245
1585.0,1585.0,0.4582763
1586.0,1586.0,0.030088933
1587.0,1587.0,0.068280555
1588.0,1588.0,0.5981256
1589.0,1589.0,0.0025379544
1590.0,1590.0,3.1023842E-4
1591.0,1591.0,2.4717284E-4
1592.0,1592.0,0.083442934
1593.0,1593.0,0.06629493
1594.0,1594.0,0.06013295
1595.0,1595.0,6.8973626E-5
1596.0,1596.0,9.394341E-4
1597.0,1597.0,0.26242095
1598.0,1598.0,0.0017793338
1599.0,1599.0,0.0111758625
1600.0,1600.0,0.08451238
1601.0,1601.0,0.06295559
1602.0,1602.0,0.059755024
1603.0,1603.0,0.018574815
1604.0,1604.0,0.0040056068
1605.0,1605.0,0.19691917
1606.0,1606.0,0.00941779
1607.0,1607.0,0.3814447
1608.0,1608.0,4.010751E-4
1609.0,1609.0,0.0033537073
1610.0,1610.0,0.048125472
1611.0,1611.0,0.5979791
1612.0,1612.0,0.0021517742
1613.0,1613.0,0.2839931
1614.0,1614.0,0.1697874
1615.0,1615.0,1.8681557E-4
1616.0,1616.0,0.0060741706
1617.0,1617.0,1.941821E-4
1618.0,1618.0,0.12606098
1619.0,1619.0,0.29502103
1620.0,1620.0,0.4696572
1621.0,1621.0,0.05031224
1622.0,1622.0,0.0554519
1623.0,1623.0,0.0014837314
1624.0,1624.0,0.14745437
1625.0,1625.0,0.0065404787
1626.0,1626.0,0.06627072
1627.0,1627.0,0.08028707
1628.0,1628.0,0.33090606
1629.0,1629.0,0.3738458
1630.0,1630.0,0.32440683
1631.0,1631.0,0.051110875
1632.0,1632.0,0.29580462
1633.0,1633.0,5.142418E-4
1634.0,1634.0,0.060687825
1635.0,1635.0,0.033692062
1636.0,1636.0,0.3048246
1637.0,1637.0,0.0046974905
1638.0,1638.0,0.034291573
1639.0,1639.0,0.45409968
1640.0,1640.0,0.0022138434
1641.0,1641.0,1.19258926E-4
1642.0,1642.0,0.63900876
1643.0,1643.0,0.05407973
1644.0,1644.0,0.64097935
1645.0,1645.0,0.26460657
1646.0,1646.0,0.0023766963
1647.0,1647.0,0.0069016223
1648.0,1648.0,0.50714004
1649.0,1649.0,0.0044284784
1650.0,1650.0,9.869515E-4
1651.0,1651.0,0.45106718
1652.0,1652.0,7.506278E-6
1653.0,1653.0,0.01326762
1654.0,1654.0,0.372289
1655.0,1655.0,0.51938415
1656.0,1656.0,0.027505416
1657.0,1657.0,0.14315738
1658.0,1658.0,0.014318434
1659.0,1659.0,2.6529582E-5
1660.0,1660.0,0.14153618
1661.0,1661.0,0.15321766
1662.0,1662.0,0.055143006
1663.0,1663.0,0.07488003
1664.0,1664.0,0.0021492785
1665.0,1665.0,2.591649E-4
1666.0,1666.0,0.0018577387
1667.0,1667.0,0.018598985
1668.0,1668.0,0.002768689
1669.0,1669.0,0.33778933
1670.0,1670.0,0.59766173
1671.0,1671.0,0.4160501
1672.0,1672.0,0.46788535
1673.0,1673.0,4.052818E-4
1674.0,1674.0,0.010585998
1675.0,1675.0,0.0634904
1676.0,1676.0,0.029307935
1677.0,1677.0,0.30392033
1678.0,1678.0,0.3488519
1679.0,1679.0,5.9413596E-4
1680.0,1680.0,5.5048986E-8
1681.0,1681.0,0.5358613
1682.0,1682.0,0.34385788
1683.0,1683.0,0.2046354
1684.0,1684.0,0.52408475
1685.0,1685.0,0.24195598
1686.0,1686.0,0.2535232
1687.0,1687.0,0.10040763
1688.0,1688.0,9.928222E-6
1689.0,1689.0,1.3203208E-6
1690.0,1690.0,0.39619243
1691.0,1691.0,0.0496182
1692.0,1692.0,0.050288778
1693.0,1693.0,0.10845447
1694.0,1694.0,0.058979135
1695.0,1695.0,0.58412814
1696.0,1696.0,0.09131477
1697.0,1697.0,1.9588476E-6
1698.0,1698.0,0.5821613
1699.0,1699.0,0.20958158
1700.0,1700.0,0.0012043342
1701.0,1701.0,0.39191657
1702.0,1702.0,0.006954606
1703.0,1703.0,0.042006567
1704.0,1704.0,1.931777E-4
1705.0,1705.0,6.8095064E-4
1706.0,1706.0,0.028027635
1707.0,1707.0,0.055308513
1708.0,1708.0,0.5449402
1709.0,1709.0,0.009182189
1710.0,1710.0,0.6479502
1711.0,1711.0,5.7214225E-4
1712.0,1712.0,0.46689686
1713.0,1713.0,0.36500895
1714.0,1714.0,0.25316235
1715.0,1715.0,0.008843976
1716.0,1716.0,0.31100553
1717.0,1717.0,0.29603302
1718.0,1718.0,0.014519871
1719.0,1719.0,5.1189527E-6
1720.0,1720.0,0.012574243
1721.0,1721.0,0.08338228
1722.0,1722.0,0.12478814
1723.0,1723.0,0.41145307
1724.0,1724.0,0.030515112
1725.0,1725.0,0.15431759
1726.0,1726.0,0.4326914
1727.0,1727.0,0.017012158
1728.0,1728.0,0.06290382
1729.0,1729.0,0.45373085
1730.0,1730.0,0.023098154
1731.0,1731.0,0.4662591
1732.0,1732.0,0.0019742828
1733.0,1733.0,0.20014264
1734.0,1734.0,0.07002969
1735.0,1735.0,0.0031466626
1736.0,1736.0,0.059214298
1737.0,1737.0,0.50408536
1738.0,1738.0,0.3743487
1739.0,1739.0,0.021177692
1740.0,1740.0,0.50809485
1741.0,1741.0,0.093905926
1742.0,1742.0,0.0028120806
1743.0,1743.0,0.098549984
1744.0,1744.0,2.0633315E-4
1745.0,1745.0,0.6117905
1746.0,1746.0,0.04146584
1747.0,1747.0,0.0036617606
1748.0,1748.0,0.0062935054
1749.0,1749.0,0.06370494
1750.0,1750.0,0.0024191842
1751.0,1751.0,0.014815366
1752.0,1752.0,0.60584295
1753.0,1753.0,0.32978892
1754.0,1754.0,7.832123E-4
1755.0,1755.0,0.014654665
1756.0,1756.0,0.0038488538
1757.0,1757.0,0.6035074
1758.0,1758.0,0.37244692
1759.0,1759.0,0.0033393155
1760.0,1760.0,0.001675381
1761.0,1761.0,0.0047222367
1762.0,1762.0,0.0039426377
1763.0,1763.0,0.059487812
1764.0,1764.0,0.06822254
1765.0,1765.0,0.3346074
1766.0,1766.0,0.10112038
1767.0,1767.0,3.2758573E-4
1768.0,1768.0,5.1413145E-9
1769.0,1769.0,0.02136461
1770.0,1770.0,0.25047982
1771.0,1771.0,0.29126176
1772.0,1772.0,7.349155E-4
1773.0,1773.0,0.2105788
1774.0,1774.0,0.15170103
1775.0,1775.0,0.45393717
1776.0,1776.0,0.0025900023
1777.0,1777.0,0.419591
1778.0,1778.0,0.5900235
1779.0,1779.0,9.1300916E-4
1780.0,1780.0,0.29175526
1781.0,1781.0,1.7769981E-9
1782.0,1782.0,0.0039921654
1783.0,1783.0,0.057627674
1784.0,1784.0,0.00748721
1785.0,1785.0,2.0502196E-7
1786.0,1786.0,0.5058248
1787.0,1787.0,8.9664E-4
1788.0,1788.0,0.61305356
1789.0,1789.0,0.011332417
1790.0,1790.0,0.46150365
1791.0,1791.0,0.6330912
1792.0,1792.0,0.5748092
1793.0,1793.0,0.14947939
1794.0,1794.0,1.1207534E-12
1795.0,1795.0,0.4141018
1796.0,1796.0,0.2709875
1797.0,1797.0,0.0781
1798.0,1798.0,3.1501823E-4
1799.0,1799.0,2.1831365E-8
1800.0,1800.0,0.48416635
1801.0,1801.0,0.5251138
1802.0,1802.0,0.09161022
1803.0,1803.0,0.12097089
1804.0,1804.0,0.5589977
1805.0,1805.0,0.2443868
